season,round,fixture_id,team_id,team,opponent_id,opponent,style_own_tries_for,style_own_tries_against,style_own_team_score,style_own_opp_score,style_own_runs,style_own_passes,style_own_carries_metres,style_own_clean_breaks,style_own_defenders_beaten,style_own_offload,style_own_kicks_from_hand,style_own_tackles,style_own_missed_tackles,style_own_turnovers_conceded,style_own_turnovers_won,style_own_penalties_conceded,style_own_possession,style_own_scrums_success,style_own_lineout_success,style_own_n_prior,style_own_attack_index,style_own_tempo_index,style_own_kick_index,style_own_tackle_load_index,style_own_discipline_risk_index,style_own_setpiece_index,style_own_defensive_leak_index,style_opp_tries_for,style_opp_tries_against,style_opp_team_score,style_opp_opp_score,style_opp_runs,style_opp_passes,style_opp_carries_metres,style_opp_clean_breaks,style_opp_defenders_beaten,style_opp_offload,style_opp_kicks_from_hand,style_opp_tackles,style_opp_missed_tackles,style_opp_turnovers_conceded,style_opp_turnovers_won,style_opp_penalties_conceded,style_opp_possession,style_opp_scrums_success,style_opp_lineout_success,style_opp_n_prior,style_opp_attack_index,style_opp_tempo_index,style_opp_kick_index,style_opp_tackle_load_index,style_opp_discipline_risk_index,style_opp_setpiece_index,style_opp_defensive_leak_index,style_attack_edge,style_tempo_edge,style_kick_edge,style_tackle_demand,style_setpiece_edge,style_discipline_edge,style_aspect_attack_edge,style_aspect_tempo_edge,style_aspect_kick_edge,style_aspect_tackle_demand,style_aspect_setpiece_edge,style_aspect_discipline_edge,style_aspect_own_attack,style_aspect_opp_attack
2023,1,8380528,1517,Wales,1817,Ireland,2.4165502788107918,1.7890161246245946,21.17649635589793,20.696312537836018,116.61938898039936,168.18207148047267,362.67405034181553,4.3600758012245855,13.78084287929806,7.367661979414911,28.70273756350694,159.44195839588488,20.734088169601627,11.184187322897417,5.144166499871466,11.13054340640685,0.4805818209362087,0.8798586709745719,0.8975320436501347,10,0.7056214818926834,1.0135417290101427,1.025097770125248,1.099599713075068,0.9360948420809811,0.8886953573123533,0.8090001066232265,4.006798995274932,1.1954124132757504,31.542948844510164,14.212957451983133,136.3751029311798,198.25256084862173,490.8286785855143,6.175641258406242,19.54971751781114,6.408170600032476,26.80781630721974,114.05210954991249,14.953779976325068,15.399150356315605,6.127742506367427,9.847601243348036,0.563302510149965,0.9218055607497814,0.9244983899038388,10,0.9180514998816454,1.1893031183734948,0.9574220109721335,0.7865662727580172,1.039893252038448,0.92315197532681,0.5660456518795148,0.2716671337721981,-0.17576138936335206,0.06767575915311441,1.0689847771100693,-0.034456618014456764,-0.10379840995746692,0.2716671337721981,-0.17576138936335206,0.06767575915311441,1.0689847771100693,-0.034456618014456764,-0.10379840995746692,0.7056214818926834,0.9180514998816454
2023,1,8380528,1817,Ireland,1517,Wales,4.006798995274932,1.1954124132757504,31.542948844510164,14.212957451983133,136.3751029311798,198.25256084862173,490.8286785855143,6.175641258406242,19.54971751781114,6.408170600032476,26.80781630721974,114.05210954991249,14.953779976325068,15.399150356315605,6.127742506367427,9.847601243348036,0.563302510149965,0.9218055607497814,0.9244983899038388,10,0.9180514998816454,1.1893031183734948,0.9574220109721335,0.7865662727580172,1.039893252038448,0.92315197532681,0.5660456518795148,2.4165502788107918,1.7890161246245946,21.17649635589793,20.696312537836018,116.61938898039936,168.18207148047267,362.67405034181553,4.3600758012245855,13.78084287929806,7.367661979414911,28.70273756350694,159.44195839588488,20.734088169601627,11.184187322897417,5.144166499871466,11.13054340640685,0.4805818209362087,0.8798586709745719,0.8975320436501347,10,0.7056214818926834,1.0135417290101427,1.025097770125248,1.099599713075068,0.9360948420809811,0.8886953573123533,0.8090001066232265,0.727051606504872,0.17576138936335206,-0.06767575915311441,0.8352431612202812,0.034456618014456764,0.10379840995746692,0.727051606504872,0.17576138936335206,-0.06767575915311441,0.8352431612202812,0.034456618014456764,0.10379840995746692,0.9180514998816454,0.7056214818926834
2023,1,8380537,1667,England,2117,Scotland,1.8481855688273272,2.226759041052875,20.850870120724927,21.062779965598516,108.28044804893166,139.73304291041632,436.77318696777854,4.97161972679071,16.279757916799866,5.312101116998686,26.45395531133827,118.36775847477072,18.03433785188272,11.741849996796933,6.2399602312956715,11.240529493196506,0.5071799380189559,0.7908111646250818,0.8950366812948917,10,0.6970441500114288,0.9485315041011501,0.9447841182620811,0.8163293687915223,0.9625427740430799,0.8429239229599867,0.8003695391083628,2.568325880701217,2.6890689795753944,21.575613059174923,22.268157495316757,124.73489908603874,158.4593205670393,468.8696210017851,7.012622766725754,26.818068913909958,6.041790535459296,25.67351538946969,126.90870501955014,14.901880432760196,12.401702022372167,5.679754516524294,11.819447957379316,0.5361446542019865,0.7544005555328926,0.8796063338550659,10,0.9116921137383539,1.0555341516823293,0.9169112639096317,0.8752324484106906,1.014236173748339,0.8170034446939793,0.7969585969903248,0.4940027470017536,-0.10700264758117928,0.02787285435244935,0.9278518780707352,0.025920478266007407,-0.0516933997052591,0.4940027470017536,-0.10700264758117928,0.02787285435244935,0.9278518780707352,0.025920478266007407,-0.0516933997052591,0.6970441500114288,0.9116921137383539
2023,1,8380537,2117,Scotland,1667,England,2.568325880701217,2.6890689795753944,21.575613059174923,22.268157495316757,124.73489908603874,158.4593205670393,468.8696210017851,7.012622766725754,26.818068913909958,6.041790535459296,25.67351538946969,126.90870501955014,14.901880432760196,12.401702022372167,5.679754516524294,11.819447957379316,0.5361446542019865,0.7544005555328926,0.8796063338550659,10,0.9116921137383539,1.0555341516823293,0.9169112639096317,0.8752324484106906,1.014236173748339,0.8170034446939793,0.7969585969903248,1.8481855688273272,2.226759041052875,20.850870120724927,21.062779965598516,108.28044804893166,139.73304291041632,436.77318696777854,4.97161972679071,16.279757916799866,5.312101116998686,26.45395531133827,118.36775847477072,18.03433785188272,11.741849996796933,6.2399602312956715,11.240529493196506,0.5071799380189559,0.7908111646250818,0.8950366812948917,10,0.6970441500114288,0.9485315041011501,0.9447841182620811,0.8163293687915223,0.9625427740430799,0.8429239229599867,0.8003695391083628,0.7120616528467167,0.10700264758117928,-0.02787285435244935,0.8402693675077565,-0.025920478266007407,0.0516933997052591,0.7120616528467167,0.10700264758117928,-0.02787285435244935,0.8402693675077565,-0.025920478266007407,0.0516933997052591,0.9116921137383539,0.6970441500114288
2023,1,8380546,1967,France,2873,Italy,3.4439498574459746,1.6017304264797412,27.958176968415582,16.67182554541494,103.05839950099302,120.23101901737789,394.6866244598263,6.511355644961526,20.234415746118525,9.749296241849894,29.171883019535027,141.2375286350312,15.562688598441376,12.888918116469409,6.731785654620792,9.38837264057824,0.45883206602858884,0.8656927304170784,0.9069045686123794,10,0.9460050403870875,0.8610771718349529,1.0418529649833939,0.9740519216209048,0.9224718307995825,0.8862986495147289,0.6439664798203513,1.0750857659375403,5.861166190658285,11.784309708822631,40.004501080734435,100.13313712595044,142.36205311895293,340.051694925735,4.617015066322811,14.837186020929014,5.9000294295415365,28.470714943695423,160.61665348346133,27.367599230739362,13.098002086609323,5.284033160519455,10.587194126484702,0.4539663080966962,0.9198002279790308,0.8759065115945813,10,0.6079470436908022,0.89367806157533,1.0168112479891223,1.1077010585066298,0.9850054076818311,0.8978533697868061,1.5286312567931564,1.4746362971802438,-0.032600889740377115,0.0250417169942716,0.8252256756290124,-0.011554720272077157,-0.06253357688224859,1.4746362971802438,-0.032600889740377115,0.0250417169942716,0.8252256756290124,-0.011554720272077157,-0.06253357688224859,0.9460050403870875,0.6079470436908022
2023,1,8380546,2873,Italy,1967,France,1.0750857659375403,5.861166190658285,11.784309708822631,40.004501080734435,100.13313712595044,142.36205311895293,340.051694925735,4.617015066322811,14.837186020929014,5.9000294295415365,28.470714943695423,160.61665348346133,27.367599230739362,13.098002086609323,5.284033160519455,10.587194126484702,0.4539663080966962,0.9198002279790308,0.8759065115945813,10,0.6079470436908022,0.89367806157533,1.0168112479891223,1.1077010585066298,0.9850054076818311,0.8978533697868061,1.5286312567931564,3.4439498574459746,1.6017304264797412,27.958176968415582,16.67182554541494,103.05839950099302,120.23101901737789,394.6866244598263,6.511355644961526,20.234415746118525,9.749296241849894,29.171883019535027,141.2375286350312,15.562688598441376,12.888918116469409,6.731785654620792,9.38837264057824,0.45883206602858884,0.8656927304170784,0.9069045686123794,10,0.9460050403870875,0.8610771718349529,1.0418529649833939,0.9740519216209048,0.9224718307995825,0.8862986495147289,0.6439664798203513,0.2519135235111536,0.032600889740377115,-0.0250417169942716,0.9715944235762234,0.011554720272077157,0.06253357688224859,0.2519135235111536,0.032600889740377115,-0.0250417169942716,0.9715944235762234,0.011554720272077157,0.06253357688224859,0.6079470436908022,0.9460050403870875
2023,2,8380555,1817,Ireland,1967,France,4.005416165303717,1.1556679906223948,32.04268209055991,13.356094989740564,139.3496227204871,188.64198535682374,481.1009280051468,5.936530639589586,22.48872290035081,6.121766443011272,27.253678848698648,125.83798032091964,15.369955346658045,13.690869003587869,6.508536090027036,10.488759430056929,0.5544953251994224,0.8705914824569031,0.9398544660730442,11,0.9241587893101428,1.1730300540471994,0.9733456731678088,0.8678481401442734,1.0033336770286945,0.9052229742649737,0.5590157351309635,3.556945878383285,1.4794516270232412,28.169887834182422,18.16099799719991,104.06259166050742,123.0290401746994,401.04987584198307,6.204230152074519,23.23495857457597,10.003454162560384,28.324106632214725,146.67598201047727,15.041919710234216,12.911491280068516,6.37986615471804,11.13835803027715,0.45297304633358754,0.8929855694695392,0.8811160466886186,11,0.9770664106651111,0.865866733243524,1.0115752368648117,1.0115584966239812,1.002884819840408,0.8870508080790789,0.6439883442559765,0.5681471335661192,0.30716332080367537,-0.03822956369700281,0.9035937613509696,0.01817216618589479,0.0004488571882865777,0.5681471335661192,0.30716332080367537,-0.03822956369700281,0.9035937613509696,0.01817216618589479,0.0004488571882865777,0.9241587893101428,0.9770664106651111
2023,2,8380555,1967,France,1817,Ireland,3.556945878383285,1.4794516270232412,28.169887834182422,18.16099799719991,104.06259166050742,123.0290401746994,401.04987584198307,6.204230152074519,23.23495857457597,10.003454162560384,28.324106632214725,146.67598201047727,15.041919710234216,12.911491280068516,6.37986615471804,11.13835803027715,0.45297304633358754,0.8929855694695392,0.8811160466886186,11,0.9770664106651111,0.865866733243524,1.0115752368648117,1.0115584966239812,1.002884819840408,0.8870508080790789,0.6439883442559765,4.005416165303717,1.1556679906223948,32.04268209055991,13.356094989740564,139.3496227204871,188.64198535682374,481.1009280051468,5.936530639589586,22.48872290035081,6.121766443011272,27.253678848698648,125.83798032091964,15.369955346658045,13.690869003587869,6.508536090027036,10.488759430056929,0.5544953251994224,0.8705914824569031,0.9398544660730442,11,0.9241587893101428,1.1730300540471994,0.9733456731678088,0.8678481401442734,1.0033336770286945,0.9052229742649737,0.5590157351309635,0.5360821457960747,-0.30716332080367537,0.03822956369700281,1.0362491133271077,-0.01817216618589479,-0.0004488571882865777,0.5360821457960747,-0.30716332080367537,0.03822956369700281,1.0362491133271077,-0.01817216618589479,-0.0004488571882865777,0.9770664106651111,0.9241587893101428
2023,2,8380564,1517,Wales,2117,Scotland,2.1282659060355833,2.2389769267669624,18.901950023176617,23.40376687461189,124.63379899966168,169.97662196728112,380.24237998298173,4.693819351393343,14.435978602532325,7.903373225636105,27.949187624606836,167.69598916325654,23.43385472820779,11.757237784722516,5.1148269489834215,11.918022597051163,0.48046341364338513,0.8534309288242864,0.8715777970819969,11,0.7274031852817449,1.0413742363011933,0.998185272307387,1.1565240631948728,0.9939297531245203,0.8625043629531417,0.9325919083033275,2.8588138668827496,2.7521571675554575,23.08202794926812,22.416649007820737,121.13647186633081,151.4674929564334,454.4901101838204,6.807160682650495,25.43467650515518,5.627509371292841,28.783273112781625,147.2173201724268,16.34209537481218,12.320196315206703,5.338930791203711,11.24737939216428,0.514607806935255,0.7453916422695807,0.9040343186569305,11,0.8920699749141463,1.016147024332452,1.0279740397422008,1.0152918632581158,0.9850982222566761,0.8247129804632556,0.8308664798970865,0.5582696651788313,0.025227211968741337,-0.029788767434813845,1.021580354147157,0.037791382489886116,0.008831530867844162,0.5582696651788313,0.025227211968741337,-0.029788767434813845,1.021580354147157,0.037791382489886116,0.008831530867844162,0.7274031852817449,0.8920699749141463
2023,2,8380564,2117,Scotland,1517,Wales,2.8588138668827496,2.7521571675554575,23.08202794926812,22.416649007820737,121.13647186633081,151.4674929564334,454.4901101838204,6.807160682650495,25.43467650515518,5.627509371292841,28.783273112781625,147.2173201724268,16.34209537481218,12.320196315206703,5.338930791203711,11.24737939216428,0.514607806935255,0.7453916422695807,0.9040343186569305,11,0.8920699749141463,1.016147024332452,1.0279740397422008,1.0152918632581158,0.9850982222566761,0.8247129804632556,0.8308664798970865,2.1282659060355833,2.2389769267669624,18.901950023176617,23.40376687461189,124.63379899966168,169.97662196728112,380.24237998298173,4.693819351393343,14.435978602532325,7.903373225636105,27.949187624606836,167.69598916325654,23.43385472820779,11.757237784722516,5.1148269489834215,11.918022597051163,0.48046341364338513,0.8534309288242864,0.8715777970819969,11,0.7274031852817449,1.0413742363011933,0.998185272307387,1.1565240631948728,0.9939297531245203,0.8625043629531417,0.9325919083033275,0.8246618832174737,-0.025227211968741337,0.029788767434813845,0.928023094947018,-0.037791382489886116,-0.008831530867844162,0.8246618832174737,-0.025227211968741337,0.029788767434813845,0.928023094947018,-0.037791382489886116,-0.008831530867844162,0.8920699749141463,0.7274031852817449
